,0
002439.SZ,937.6058068537908
300137.SZ,972.854939349467
600436.SH,164.0674461573949
600637.SH,811.2100335283413
300059.SZ,2310.4409353185174
002148.SZ,1111.0835379499813
300052.SZ,4260.2476138408165
