,0
300048.SZ,0.007622438852539992
600036.SH,0.012554114660215181
002353.SZ,0.002252788934447347
300055.SZ,0.0058163320796891325
600694.SH,0.004599647244390777
600015.SH,0.01808130743839872
000635.SZ,0.01982959335238478
600256.SH,0.01885435713249531
600348.SH,0.0541364759800386
600373.SH,42300.440570924016
