,0
300241.SZ,0.003922158939208312
600633.SH,0.00614818101752565
300134.SZ,0.008108488703804395
002251.SZ,0.004812503260874545
601901.SH,0.022678248074057952
002273.SZ,0.01376107094666422
600511.SH,0.046611125361957814
300315.SZ,24191.976647529726
