,0
000820.SZ,158.93642061733047
002695.SZ,73.00518794101647
300197.SZ,101.33418224762367
300215.SZ,488.9622673759604
300237.SZ,566.8724868432945
300381.SZ,244.59659247185155
600149.SH,811.4817733143585
600322.SH,1444.126210258523
600389.SH,106.51616518168107
603108.SH,137.1749748234322
