,0
000998.SZ,397.4914012211201
002044.SZ,286.6729848738492
002247.SZ,414.6941636617276
300039.SZ,708.1121645868642
300094.SZ,954.0892926015146
300418.SZ,121.22316604686687
600428.SH,1589.4748325886735
600521.SH,412.08231848977806
600682.SH,214.77644008755033
600749.SH,527.6328137148777
