,0
600596.SH,10175.153651474964
002045.SZ,7937.852513959324
300416.SZ,1360.8304769780625
300384.SZ,1710.220966177962
300377.SZ,1563.3310637368268
000738.SZ,3655.1172596111455
002051.SZ,5468.479638503493
002349.SZ,5839.0637529369305
300074.SZ,14380.208174615484
002702.SZ,6407.667553935589
