,0
600967.SH,5.868458686633056
300267.SZ,4.177381573362455
002236.SZ,5.1960332676578265
601633.SH,4.899764101770133
600139.SH,40.56866989276449
002048.SZ,2044.9411757152773
002358.SZ,2201.0864439380193
002252.SZ,1993.1926830781265
300363.SZ,2963.542551918868
300291.SZ,7063.22446800292
