,0
000568.SZ,0.0006922673357875427
601939.SH,0.008774422494649802
600837.SH,0.003954872881086123
600519.SH,0.00015856629431593863
600702.SH,0.0012836161418759956
600765.SH,0.006702289822802312
601139.SH,0.006923645656565602
300026.SZ,0.0038885724878132406
600395.SH,21022.155815652666
