,0
300245.SZ,8.283693518843067e-06
002571.SZ,284.1268541654895
002285.SZ,1229.6324028192373
600675.SH,4016.4873076471554
300167.SZ,1769.6965184930261
600637.SH,4984.210272615282
600060.SH,4551.429426983507
300104.SZ,3420.0638221481972
600132.SH,3860.567903789984
002019.SZ,16673.785005240567
