,0
002079.SZ,6.013488776432329
002396.SZ,1.88866221792053
002507.SZ,1.2123954226156874
002714.SZ,1.4078306257508872
002798.SZ,1.1297457162663584
300358.SZ,97.4266971852291
300408.SZ,1.5297283474186352
300457.SZ,1.5069353217995727
600196.SH,1.00528670085431
600801.SH,875.7193431789287
