,0
002405.SZ,616.4252262543469
300183.SZ,304.5706754835386
300323.SZ,1159.2580372185246
300043.SZ,619.0895660410196
600759.SH,2808.1314348289256
600446.SH,1215.6830927308542
002444.SZ,3004.341043226884
300226.SZ,655.0101216136491
002181.SZ,2884.725154332242
