,0
000421.SZ,0.012704332009938354
000681.SZ,0.11206977243661766
002375.SZ,0.008678838663218238
002385.SZ,0.009305127966979753
300055.SZ,0.0050301438319117495
300109.SZ,0.0016797621301515076
300450.SZ,0.015763306056803816
600563.SH,0.0021241644329011017
600567.SH,433.21376445842066
600588.SH,905.1071068125805
