,0
000725.SZ,858.6083502426537
002179.SZ,40.4250600161843
002300.SZ,1373.3282299764332
002302.SZ,363.1608112991668
002395.SZ,105.70522628586859
002614.SZ,291.20704887355276
002651.SZ,997.8743362376398
600550.SH,144.13760223096367
600760.SH,434.17906889200015
