,0
000338.SZ,256.3311688547111
000411.SZ,429.6477429876088
000639.SZ,383.0655901837979
002157.SZ,313.60095183789093
002520.SZ,371.76167769360177
300078.SZ,563.1447522586719
600236.SH,706.6598434495575
600428.SH,660.379984186119
601998.SH,777.070032107146
