,0
600633.SH,1.3277125329714188e-06
600887.SH,1.1987696075128622e-06
300197.SZ,2.0122052242732713e-06
600703.SH,3.0017385770103415e-06
600089.SH,1.347727717282411e-05
300043.SZ,1610.0290227366036
600536.SH,6827.458851755836
