,0
600816.SH,658.0400241866216
002185.SZ,1485.74209446761
300049.SZ,739.8703894969015
600125.SH,5051.655158480623
000927.SZ,7694.5887764778345
300162.SZ,1480.147989562609
000905.SZ,3749.3097021999683
002189.SZ,3278.528391290324
000547.SZ,7667.152023474918
600495.SH,8062.427302196273
