,0
600138.SH,1755.870123046534
000540.SZ,3360.733261106709
600305.SH,2194.0152503113213
600969.SH,2619.6505300519775
002501.SZ,1750.0885030996603
300010.SZ,1248.7053753207122
002649.SZ,1052.411070985947
601991.SH,16908.84126343013
300159.SZ,3203.936757769367
002055.SZ,3714.4891147091976
