,0
000957.SZ,292.6256861730898
002167.SZ,450.3865169533694
002256.SZ,685.3367113452922
002618.SZ,289.57776519129686
002695.SZ,297.89628021655227
300153.SZ,395.0878802545099
300201.SZ,803.458022482782
300310.SZ,297.0986264132474
300316.SZ,324.8498190215577
600203.SH,343.8847360274669
