,0
601928.SH,0.0028605439048048943
600720.SH,0.0046821755276090764
300017.SZ,0.000838723753208683
000582.SZ,0.0044943600699967
000012.SZ,0.008522544480857654
600088.SH,0.007704871818423786
000428.SZ,43568.329328538035
