,0
000963.SZ,0.00019367445773299584
002019.SZ,0.0005591686905679599
002217.SZ,0.0012334692434816572
300073.SZ,1633.06466692561
300223.SZ,0.0008889711429341813
600633.SH,0.0018771749298479013
600867.SH,0.00048458866600360046
