,0
000503.SZ,646.8886250423348
000858.SZ,1.8403408805586854e-06
002020.SZ,2.4499782759328496e-06
002430.SZ,1.867590475806e-06
002466.SZ,8.69699259389979e-07
300308.SZ,128.74902320866016
600600.SH,75.27096089348427
603328.SH,1.92668431371191e-06
