,0
300237.SZ,829.3534998610453
300197.SZ,712.5920950090722
300344.SZ,841.957558034181
000839.SZ,1342.5260124843662
300337.SZ,1961.804061747106
000002.SZ,977.9000221134279
300331.SZ,705.370291270185
002695.SZ,465.2848041645185
600149.SH,2378.6404917600034
300381.SZ,801.8057445917593
