,0
300336.SZ,287.5808971158758
002306.SZ,4925.706060671366
300274.SZ,795.0811293933073
300005.SZ,1870.3577997518685
300244.SZ,625.708167172844
002024.SZ,2887.541037259054
600088.SH,1946.3037434330054
002429.SZ,3001.7519277960014
300251.SZ,1053.1962561828668
300071.SZ,1842.483224915115
