,0
603308.SH,331.6151841844174
300084.SZ,354.79030042319357
300164.SZ,572.4940759352633
000939.SZ,1256.1276906169376
000060.SZ,1524.595313718187
600343.SH,1090.049034089667
002195.SZ,312.5900649878787
300073.SZ,894.3913558713778
000812.SZ,3888.239305768922
300329.SZ,2532.862742997525
