,0
600787.SH,0.02804756377177141
002029.SZ,0.00802188688811429
600010.SH,0.05478018964698628
002065.SZ,0.023389288555875028
002250.SZ,0.035389372109619815
601669.SH,0.1705062520227049
000858.SZ,0.022851953751024084
002251.SZ,0.03960080124452636
600694.SH,19588.04769683098
