,0
000669.SZ,280.9696528845749
000882.SZ,1501.4872466059587
000978.SZ,626.9933210829904
002080.SZ,401.32574131776664
002464.SZ,155.25955523490023
300128.SZ,405.2379583832721
300163.SZ,797.0857164976559
300234.SZ,360.8942307495819
600053.SH,452.04830387671086
601566.SH,714.7511661866868
