,0
000671.SZ,0.0009755679527705592
002128.SZ,823.0522638742339
002502.SZ,0.0007418995039079559
002531.SZ,0.0010684910487377363
002673.SZ,0.00035854865554780824
002714.SZ,661.2391485066325
600057.SH,0.0005205789816178402
600271.SH,0.00027985076322553626
600657.SH,0.0009665240106407654
603096.SH,80.97191748416412
