,0
000423.SZ,8.250165680284571e-06
000712.SZ,2.8003385718899654e-05
600690.SH,2.7731083147630707e-05
300125.SZ,3.0005816407418674e-05
000069.SZ,0.00023443561109697612
002458.SZ,52.14424590450206
000777.SZ,204.6162130233495
002157.SZ,2078.0874144394215
002108.SZ,1507.597112599923
300001.SZ,4932.863469395541
