,0
000612.SZ,367.7673160748982
002110.SZ,370.9159466042158
002169.SZ,128.01706697450163
002391.SZ,126.42394576238982
300234.SZ,303.2280095890438
300401.SZ,62.77230538840929
600099.SH,273.79415551276446
600760.SH,1460.3171597441592
600818.SH,62.098292899148305
601678.SH,282.65511996237467
